"hgnc_symbol","ensembl_peptide_id"
"NKX2-2","ENSP00000366347"
"RABGGTA","ENSP00000494366"
"RABGGTA","ENSP00000494636"
"RABGGTA","ENSP00000496595"
"RABGGTA","ENSP00000493910"
"RABGGTA","ENSP00000494691"
"RABGGTA","ENSP00000494093"
"RABGGTA","ENSP00000495251"
"RABGGTA","ENSP00000493879"
"INSM1","ENSP00000312631"
"TPTE","ENSP00000482040"
"TPTE","ENSP00000484064"
"TPTE","ENSP00000484403"
"TPTE","ENSP00000482488"
"TPTE","ENSP00000483087"
"SYNDIG1","ENSP00000366058"
"SNRPB2","ENSP00000367178"
"SNRPB2","ENSP00000246071"
"TRIOBP","ENSP00000496394"
"TRIOBP","ENSP00000340312"
"TRIOBP","ENSP00000386026"
"TRIOBP","ENSP00000383913"
"TRIOBP","ENSP00000399006"
"TRIOBP","ENSP00000400680"
"TRIOBP","ENSP00000396946"
"TRIOBP","ENSP00000407542"
"TRIOBP","ENSP00000387881"
"STK35","ENSP00000370891"
"STK35","ENSP00000426612"
"NALCN","ENSP00000251127"
"NALCN","ENSP00000502680"
"NALCN","ENSP00000501603"
"NALCN","ENSP00000497465"
"NALCN","ENSP00000501955"
"NALCN","ENSP00000501818"
"NALCN","ENSP00000502148"
"NALCN","ENSP00000502675"
"NALCN","ENSP00000502490"
"NALCN","ENSP00000365373"
"PVALB","ENSP00000400247"
"PVALB","ENSP00000216200"
"PVALB","ENSP00000384735"
"PVALB","ENSP00000386089"
"PVALB","ENSP00000406977"
"JAG1","ENSP00000254958"
"JAG1","ENSP00000481034"
"JAG1","ENSP00000484139"
"MBP","ENSP00000372025"
"MBP","ENSP00000348273"
"MBP","ENSP00000462734"
"MBP","ENSP00000380973"
"MBP","ENSP00000380964"
"MBP","ENSP00000380963"
"MBP","ENSP00000435243"
"MBP","ENSP00000352667"
"MBP","ENSP00000436830"
"MBP","ENSP00000462780"
"MBP","ENSP00000431267"
"MBP","ENSP00000380967"
"MBP","ENSP00000346545"
"MBP","ENSP00000431335"
"MBP","ENSP00000462758"
"MBP","ENSP00000434011"
"MBP","ENSP00000435641"
"MBP","ENSP00000462223"
"MBP","ENSP00000463780"
"MBP","ENSP00000463403"
"MBP","ENSP00000405882"
"MBP","ENSP00000432988"
"MBP","ENSP00000442393"
"MBP","ENSP00000436951"
"MBP","ENSP00000463137"
"MBP","ENSP00000435322"
"MBP","ENSP00000437063"
"MBP","ENSP00000380961"
"MBP","ENSP00000380958"
"MBP","ENSP00000462374"
"MBP","ENSP00000463164"
"BACE2","ENSP00000333854"
"BACE2","ENSP00000327528"
"BACE2","ENSP00000332979"
"SHISAL1","ENSP00000370568"
"PPP1R16B","ENSP00000299824"
"PPP1R16B","ENSP00000362428"
"DHX35","ENSP00000362422"
"DHX35","ENSP00000252011"
"DHX35","ENSP00000362420"
"DHX35","ENSP00000498405"
"DHX35","ENSP00000432603"
"DHX35","ENSP00000397997"
"RTCB","ENSP00000216038"
"ADORA2A","ENSP00000404497"
"ADORA2A","ENSP00000483102"
"ADORA2A","ENSP00000473799"
"ADORA2A","ENSP00000474895"
"ADORA2A","ENSP00000414802"
"ADORA2A","ENSP00000474097"
"ADORA2A","ENSP00000336630"
"ADORA2A","ENSP00000475000"
"ADORA2A","ENSP00000480012"
"ADORA2A","ENSP00000481552"
"ADORA2A","ENSP00000397071"
"ADORA2A","ENSP00000400190"
"CDH22","ENSP00000437790"
"PTP4A3","ENSP00000516925"
"PTP4A3","ENSP00000516926"
"PTP4A3","ENSP00000516927"
"PTP4A3","ENSP00000516928"
"PTP4A3","ENSP00000516929"
"PTP4A3","ENSP00000516930"
"PTP4A3","ENSP00000516931"
"PTP4A3","ENSP00000516932"
"MROH5","ENSP00000516935"
"MROH5","ENSP00000516933"
"MROH5","ENSP00000516934"
"TAFA5","ENSP00000383933"
"TAFA5","ENSP00000336812"
"TAFA5","ENSP00000351043"
"TAFA5","ENSP00000385603"
"PREX1","ENSP00000434632"
"PREX1","ENSP00000361009"
"PREX1","ENSP00000481444"
"GJB6","ENSP00000241124"
"GJB6","ENSP00000493834"
"GJB6","ENSP00000382938"
"GJB6","ENSP00000495320"
"GJB6","ENSP00000494468"
"GJB6","ENSP00000382939"
"GJB6","ENSP00000495841"
"GJB6","ENSP00000494733"
"GJB6","ENSP00000489698"
"GJB6","ENSP00000493621"
"GJB6","ENSP00000494122"
"GJB6","ENSP00000494720"
"GJB6","ENSP00000493512"
"GJB6","ENSP00000495437"
"KLF6","ENSP00000419923"
"KLF6","ENSP00000419079"
"KLF6","ENSP00000445301"
"KRTAP10-2","ENSP00000375479"
"EGR3","ENSP00000318057"
"EGR3","ENSP00000430310"
"EGR3","ENSP00000429370"
"ERICH1","ENSP00000428635"
"ERICH1","ENSP00000430296"
"ERICH1","ENSP00000262109"
"ERICH1","ENSP00000428556"
"SIX1","ENSP00000494686"
"SIX1","ENSP00000452700"
"PCBP3","ENSP00000383168"
"PCBP3","ENSP00000505796"
"PCBP3","ENSP00000383165"
"PCBP3","ENSP00000383163"
"PCBP3","ENSP00000383164"
"PCBP3","ENSP00000401198"
"PCBP3","ENSP00000448986"
"PCBP3","ENSP00000383160"
"PCBP3","ENSP00000383159"
"OCA2","ENSP00000261276"
"OCA2","ENSP00000346659"
"OCA2","ENSP00000414425"
"OCA2","ENSP00000415431"
"MIEF1","ENSP00000385110"
"MIEF1","ENSP00000327124"
"MIEF1","ENSP00000404096"
"MIEF1","ENSP00000385191"
"MIEF1","ENSP00000390029"
"MIEF1","ENSP00000413730"
"SIX4","ENSP00000216513"
"SIX4","ENSP00000450761"
"RPS19BP1","ENSP00000333948"
"RPS19BP1","ENSP00000399304"
"PMAIP1","ENSP00000326119"
"PMAIP1","ENSP00000269518"
"CCDC40","ENSP00000516971"
"CCDC40","ENSP00000516972"
"CCDC40","ENSP00000516973"
"CCDC40","ENSP00000516974"
"CCDC40","ENSP00000516975"
"CCDC40","ENSP00000516976"
"CCDC40","ENSP00000516977"
"CCDC40","ENSP00000516978"
"DPYSL2","ENSP00000427985"
"DPYSL2","ENSP00000427954"
"DPYSL2","ENSP00000309539"
"DPYSL2","ENSP00000431117"
"IDH3B","ENSP00000487187"
"IDH3B","ENSP00000482773"
"IDH3B","ENSP00000370232"
"IDH3B","ENSP00000370223"
"IDH3B","ENSP00000485997"
"IDH3B","ENSP00000484922"
"LURAP1L","ENSP00000321026"
"TEX29","ENSP00000431661"
"TEX29","ENSP00000283547"
"ZNF595","ENSP00000477392"
"ZNF595","ENSP00000476367"
"ZNF595","ENSP00000476408"
"ZNF595","ENSP00000434858"
"B4GALT5","ENSP00000360776"
"PAX5","ENSP00000350844"
"PAX5","ENSP00000367083"
"PAX5","ENSP00000429637"
"PAX5","ENSP00000498443"
"PAX5","ENSP00000367084"
"PAX5","ENSP00000367071"
"PAX5","ENSP00000429291"
"PAX5","ENSP00000430773"
"PAX5","ENSP00000404687"
"PAX5","ENSP00000429359"
"PAX5","ENSP00000429197"
"PAX5","ENSP00000431038"
"PAX5","ENSP00000412188"
"PAX5","ENSP00000367078"
"PAX5","ENSP00000429404"
"PAX5","ENSP00000428670"
"KCNH5","ENSP00000321427"
"KCNH5","ENSP00000395439"
"KCNH5","ENSP00000378419"
"MKX","ENSP00000364946"
"MKX","ENSP00000452751"
"MKX","ENSP00000453746"
"MKX","ENSP00000400896"
"ATP11A","ENSP00000364781"
"ATP11A","ENSP00000420387"
"ATP11A","ENSP00000396374"
"ATP11A","ENSP00000420696"
"ATP11A","ENSP00000364796"
"ATP11A","ENSP00000479392"
"ATP11A","ENSP00000402575"
"ATP11A","ENSP00000410824"
"UNCX","ENSP00000314480"
"MSX1","ENSP00000372170"
"EGLN3","ENSP00000250457"
"EGLN3","ENSP00000447470"
"EGLN3","ENSP00000451316"
"EGLN3","ENSP00000446572"
"CDH4","ENSP00000484928"
"CDH4","ENSP00000480844"
"CDH4","ENSP00000443301"
"INTS1","ENSP00000385722"
"INTS1","ENSP00000419206"
"DRD5","ENSP00000306129"
"FOS","ENSP00000306245"
"FOS","ENSP00000450519"
"FOS","ENSP00000452443"
"FOS","ENSP00000442268"
"FOS","ENSP00000452386"
"FOS","ENSP00000452590"
"FOS","ENSP00000452440"
"FOS","ENSP00000451786"
"FOS","ENSP00000450886"
"RADIL","ENSP00000413403"
"RADIL","ENSP00000382492"
"RADIL","ENSP00000398057"
"LTBP2","ENSP00000261978"
"LTBP2","ENSP00000452110"
"LTBP2","ENSP00000451477"
"LTBP2","ENSP00000450668"
"OLIG2","ENSP00000391183"
"OLIG2","ENSP00000371794"
"OLIG2","ENSP00000331040"
"ZFAND2A","ENSP00000386031"
"ZFAND2A","ENSP00000459173"
"ZFAND2A","ENSP00000380273"
"ZFAND2A","ENSP00000314619"
"HMX1","ENSP00000446997"
"HMX1","ENSP00000383516"
"GNAQ","ENSP00000286548"
"GNAQ","ENSP00000391501"
"FAM20C","ENSP00000322323"
"RTP1","ENSP00000517059"
"C7orf50","ENSP00000350011"
"C7orf50","ENSP00000380286"
"C7orf50","ENSP00000407380"
"C7orf50","ENSP00000396542"
"C7orf50","ENSP00000420130"
"C7orf50","ENSP00000380288"
"ZIC2","ENSP00000365514"
"GSX1","ENSP00000304331"
"PARVB","ENSP00000384515"
"PARVB","ENSP00000342492"
"PARVB","ENSP00000393758"
"PARVB","ENSP00000384353"
"PARVB","ENSP00000482511"
"IDNK","ENSP00000434673"
"IDNK","ENSP00000436381"
"IDNK","ENSP00000385324"
"IDNK","ENSP00000365599"
"IDNK","ENSP00000365601"
"IDNK","ENSP00000403290"
"TEF","ENSP00000385256"
"TEF","ENSP00000266304"
"TEF","ENSP00000411170"
"TOB2","ENSP00000331305"
"TOB2","ENSP00000388549"
"SKOR1","ENSP00000451193"
"SKOR1","ENSP00000452361"
"SKOR1","ENSP00000369374"
"SKOR1","ENSP00000343200"
"PRMT2","ENSP00000347906"
"PRMT2","ENSP00000380760"
"PRMT2","ENSP00000291705"
"PRMT2","ENSP00000380759"
"PRMT2","ENSP00000335490"
"PRMT2","ENSP00000380752"
"PRMT2","ENSP00000397266"
"PRMT2","ENSP00000406127"
"PRMT2","ENSP00000411984"
"PRMT2","ENSP00000407463"
"THAP10","ENSP00000249861"
"THAP10","ENSP00000453920"
"FOXB1","ENSP00000379369"
"ICA1","ENSP00000385570"
"ICA1","ENSP00000497455"
"ICA1","ENSP00000265577"
"ICA1","ENSP00000379908"
"ICA1","ENSP00000410341"
"ICA1","ENSP00000341603"
"ICA1","ENSP00000385305"
"ICA1","ENSP00000386021"
"ICA1","ENSP00000316074"
"ICA1","ENSP00000398435"
"ICA1","ENSP00000397496"
"ICA1","ENSP00000393314"
"ICA1","ENSP00000406722"
"ICA1","ENSP00000403982"
"ICA1","ENSP00000385651"
"ANKS3","ENSP00000304586"
"ANKS3","ENSP00000467591"
"ANKS3","ENSP00000465203"
"ANKS3","ENSP00000465294"
"ANKS3","ENSP00000467439"
"ANKS3","ENSP00000466162"
"ANKS3","ENSP00000468234"
"ANKS3","ENSP00000466228"
"ANKS3","ENSP00000465306"
"ANKS3","ENSP00000465373"
"ANKS3","ENSP00000467783"
"ANKS3","ENSP00000465454"
"ANKS3","ENSP00000466362"
"ANKS3","ENSP00000468464"
"ANKS3","ENSP00000467474"
"ANKS3","ENSP00000465361"
"ANKS3","ENSP00000468380"
"ANKS3","ENSP00000465566"
"ANKS3","ENSP00000388270"
"ANKS3","ENSP00000480350"
"ANKS3","ENSP00000406796"
"GALNT9","ENSP00000500654"
"GALNT9","ENSP00000500791"
"GALNT9","ENSP00000500049"
"GALNT9","ENSP00000500593"
"GALNT9","ENSP00000500726"
"GALNT9","ENSP00000500068"
"ERG","ENSP00000381877"
"ERG","ENSP00000381879"
"ERG","ENSP00000381871"
"ERG","ENSP00000381882"
"ERG","ENSP00000414150"
"ERG","ENSP00000381881"
"ERG","ENSP00000288319"
"ERG","ENSP00000396268"
"ERG","ENSP00000381891"
"ERG","ENSP00000394694"
"NXPH1","ENSP00000384551"
"NXPH1","ENSP00000404689"
"NXPH1","ENSP00000408216"
"NXPH1","ENSP00000473269"
"FOXD4L3","ENSP00000341961"
"TCEA2","ENSP00000354552"
"TCEA2","ENSP00000343515"
"TCEA2","ENSP00000339432"
"TCEA2","ENSP00000391807"
"TCEA2","ENSP00000407085"
"TCEA2","ENSP00000416026"
"TCEA2","ENSP00000378493"
"SEL1L3","ENSP00000382767"
"SEL1L3","ENSP00000264868"
"SEL1L3","ENSP00000425438"
"SEL1L3","ENSP00000421701"
"SEL1L3","ENSP00000426050"
"SEL1L3","ENSP00000424564"
"SEL1L3","ENSP00000423743"
"SEL1L3","ENSP00000421567"
"SEL1L3","ENSP00000420951"
"GATA5","ENSP00000252997"
"MICALL2","ENSP00000405415"
"MICALL2","ENSP00000297508"
"MICU2","ENSP00000371811"
"MICU2","ENSP00000431792"
"NPY","ENSP00000242152"
"NPY","ENSP00000384364"
"NPY","ENSP00000385282"
"RASA3","ENSP00000486064"
"ZNF718","ENSP00000480556"
"ZNF718","ENSP00000494096"
"ZNF718","ENSP00000476435"
"ENOX1","ENSP00000509229"
"ENOX1","ENSP00000261488"
"BARX1","ENSP00000253968"
"BARX1","ENSP00000385613"
"CCDC188","ENSP00000409542"
"FEM1B","ENSP00000307298"
"FEM1B","ENSP00000457002"
"FEM1B","ENSP00000457342"
"FEM1B","ENSP00000456968"
"CRISPLD1","ENSP00000262207"
"CRISPLD1","ENSP00000430504"
"CRISPLD1","ENSP00000430105"
"CRISPLD1","ENSP00000429746"
"GRTP1","ENSP00000364580"
"GRTP1","ENSP00000483734"
"GRTP1","ENSP00000364579"
"GRTP1","ENSP00000321850"
"TFDP1","ENSP00000364519"
"TFDP1","ENSP00000438450"
"TFDP1","ENSP00000386145"
"TFDP1","ENSP00000401389"
"HSF1","ENSP00000494234"
"HSF1","ENSP00000493830"
"HSF1","ENSP00000495078"
"HSF1","ENSP00000495787"
"HSF1","ENSP00000494531"
"HSF1","ENSP00000495094"
"CIPC","ENSP00000355319"
"CIPC","ENSP00000451997"
"CIPC","ENSP00000450972"
"CIPC","ENSP00000451522"
"CIPC","ENSP00000452589"
"CIPC","ENSP00000452380"
"CIPC","ENSP00000451493"
"PCDHB12","ENSP00000517200"
"PCDHB12","ENSP00000517201"
"PCDHB12","ENSP00000517202"
"NEK5","ENSP00000509632"
"NEK5","ENSP00000497892"
"NEK5","ENSP00000431956"
"NEK5","ENSP00000347767"
"NEK5","ENSP00000498918"
"NEK5","ENSP00000477810"
"ZFHX4","ENSP00000498627"
"ZFHX4","ENSP00000428525"
"ZFHX4","ENSP00000429495"
"ZFHX4","ENSP00000427775"
"ZFHX4","ENSP00000427739"
"ZFHX4","ENSP00000430848"
"ZFHX4","ENSP00000498249"
"ZFHX4","ENSP00000431101"
"ZFHX4","ENSP00000430375"
"SCRT1","ENSP00000496266"
"CLVS1","ENSP00000428986"
"CLVS1","ENSP00000428402"
"CLVS1","ENSP00000429244"
"CLVS1","ENSP00000429869"
"CLVS1","ENSP00000325506"
"CLVS1","ENSP00000428174"
"CLVS1","ENSP00000429544"
"POTEB","ENSP00000500820"
"POTEB","ENSP00000500869"
"POTEB","ENSP00000500652"
"POTEB","ENSP00000499926"
"SSTR1","ENSP00000267377"
"NIPA1","ENSP00000500344"
"NIPA1","ENSP00000500129"
"ADCK5","ENSP00000493595"
"ADCK5","ENSP00000495633"
"ADCK5","ENSP00000494807"
"ADCK5","ENSP00000495782"
"GOLGA8DP","ENSP00000500258"
"GOLGA8DP","ENSP00000500176"
"GOLGA8DP","ENSP00000500046"
"GOLGA8DP","ENSP00000500373"
"JARID2","ENSP00000341280"
"JARID2","ENSP00000380478"
"SBNO2","ENSP00000354733"
"SBNO2","ENSP00000400762"
"SBNO2","ENSP00000468520"
"SBNO2","ENSP00000468534"
"SBNO2","ENSP00000466861"
"SBNO2","ENSP00000468302"
"TTPAL","ENSP00000262605"
"TTPAL","ENSP00000361995"
"TTPAL","ENSP00000361997"
"TTPAL","ENSP00000412720"
"MEF2D","ENSP00000517291"
"MEF2D","ENSP00000517292"
"MEF2D","ENSP00000517293"
"MEF2D","ENSP00000517294"
"MEF2D","ENSP00000517295"
"VPS28","ENSP00000495408"
"VPS28","ENSP00000494521"
"VPS28","ENSP00000496519"
"VPS28","ENSP00000496693"
"VPS28","ENSP00000495268"
"VPS28","ENSP00000495451"
"VPS28","ENSP00000493893"
"VPS28","ENSP00000495819"
"VPS28","ENSP00000495419"
"C2CD4C","ENSP00000328677"
"LMX1B","ENSP00000436930"
"LMX1B","ENSP00000362573"
"LMX1B","ENSP00000347684"
"ZNF558","ENSP00000517273"
"ZNF558","ENSP00000517274"
"ALDH1A2","ENSP00000249750"
"ALDH1A2","ENSP00000453734"
"ALDH1A2","ENSP00000309623"
"ALDH1A2","ENSP00000416754"
"ALDH1A2","ENSP00000453600"
"ALDH1A2","ENSP00000453408"
"ALDH1A2","ENSP00000452850"
"ALDH1A2","ENSP00000453292"
"ALDH1A2","ENSP00000454028"
"ALDH1A2","ENSP00000438296"
"RTN4R","ENSP00000396872"
"RTN4R","ENSP00000043402"
"RTN4R","ENSP00000403535"
"FOXF2","ENSP00000496415"
"RIMKLB","ENSP00000438004"
"RIMKLB","ENSP00000444445"
"RIMKLB","ENSP00000439079"
"RIMKLB","ENSP00000444721"
"RIMKLB","ENSP00000445863"
"RIMKLB","ENSP00000440943"
"RIMKLB","ENSP00000350136"
"RIMKLB","ENSP00000483871"
"OTOR","ENSP00000246081"
"NCLN","ENSP00000466678"
"NCLN","ENSP00000246117"
"NCLN","ENSP00000467011"
"NCLN","ENSP00000466300"
"NCLN","ENSP00000466296"
"NCLN","ENSP00000467693"
"NCLN","ENSP00000466844"
"SRXN1","ENSP00000371388"
"SNX13","ENSP00000398789"
"SNX13","ENSP00000479044"
"SNX13","ENSP00000387053"
"SNX13","ENSP00000397768"
"SNX13","ENSP00000386639"
"C1QTNF9","ENSP00000371503"
"C1QTNF9","ENSP00000333737"
"PSMC1","ENSP00000261303"
"PSMC1","ENSP00000452049"
"PSMC1","ENSP00000445147"
"GATA6","ENSP00000269216"
"GATA6","ENSP00000462313"
"GRID1","ENSP00000330148"
"GRID1","ENSP00000433064"
"VPS26C","ENSP00000311399"
"VPS26C","ENSP00000381967"
"VPS26C","ENSP00000419496"
"VPS26C","ENSP00000381964"
"STAU2","ENSP00000428456"
"STAU2","ENSP00000428756"
"STAU2","ENSP00000428741"
"STAU2","ENSP00000429173"
"STAU2","ENSP00000430511"
"STAU2","ENSP00000348026"
"STAU2","ENSP00000430907"
"STAU2","ENSP00000429973"
"STAU2","ENSP00000428476"
"STAU2","ENSP00000427977"
"STAU2","ENSP00000431111"
"STAU2","ENSP00000428664"
"STAU2","ENSP00000429005"
"STAU2","ENSP00000428284"
"STAU2","ENSP00000428829"
"STAU2","ENSP00000430611"
"STAU2","ENSP00000428681"
"STAU2","ENSP00000428737"
"PANX2","ENSP00000159647"
"PANX2","ENSP00000379183"
"PANX2","ENSP00000384148"
"BRINP1","ENSP00000265922"
